,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,GEOID,Sub_geo,geometry
8650,4581820025,678 N BURNT HICKORY RD,7/18/19,2019,7,2019-7,81000,1945,1426,56.80224404,13097080201,Lithia Springs,POINT (-84.7142698 33.7876321)
8652,6341820043,3463 LUMPKIN CT,7/18/19,2019,7,2019-7,190000,2003,1355,140.2214022,13097080201,Lithia Springs,POINT (-84.6882996 33.7749007)
8655,2411820008,4840 OLD DOUGLASVILLE RD,7/17/19,2019,7,2019-7,108500,1941,1248,86.93910256,13097080201,Lithia Springs,POINT (-84.6927513 33.800067)
8659,4651820034,4452 DONEGAL CIR,7/16/19,2019,7,2019-7,130000,1968,1040,125.0,13097080201,Lithia Springs,POINT (-84.6843888 33.7852956)
8689,4381820010,6850 TRALEE DR,7/11/19,2019,7,2019-7,145000,1965,1570,92.3566879,13097080201,Lithia Springs,POINT (-84.6846237 33.7886669)
8693,4601820046,4055 EVENING SHADE DR,7/11/19,2019,7,2019-7,182000,2004,1530,118.9542484,13097080201,Lithia Springs,POINT (-84.7059614 33.7864716)
8694,3571820001,4731 BEN HILL RD,7/11/19,2019,7,2019-7,108000,1926,1350,80.0,13097080201,Lithia Springs,POINT (-84.695742 33.7932552)
8709,5401820053,3652 ONLEY LN,7/8/19,2019,7,2019-7,174000,2001,1754,99.2018244,13097080201,Lithia Springs,POINT (-84.6947524 33.7818791)
8728,4371820022,583 BOULDER PARK DR,7/1/19,2019,7,2019-7,169000,1978,1613,104.7737136,13097080201,Lithia Springs,POINT (-84.6804981 33.7895336)
8730,2131820008,6159 N SWEETWATER RD,7/1/19,2019,7,2019-7,125000,2000,1456,85.85164835,13097080201,Lithia Springs,POINT (-84.6710206 33.8045698)
8804,5381820029,7047 CAROLYN CIR,1/14/19,2019,1,2019-1,133000,1968,1400,95.0,13097080201,Lithia Springs,POINT (-84.6877278 33.783579)
8856,5361820021,7145 OLD BEULAH RD,2/28/19,2019,2,2019-2,167500,1962,1837,91.18127382,13097080201,Lithia Springs,POINT (-84.6798037 33.7812367)
8896,4581820043,776 N BURNT HICKORY RD,2/22/19,2019,2,2019-2,148000,1969,1301,113.7586472,13097080201,Lithia Springs,POINT (-84.7120652 33.7848836)
8903,5391820039,3587 ONLEY LN,2/21/19,2019,2,2019-2,150000,2002,1520,98.68421053,13097080201,Lithia Springs,POINT (-84.6924246 33.7828235)
8912,2251820007,119 N BURNT HICKORY RD,2/20/19,2019,2,2019-2,130000,1985,1493,87.07300737,13097080201,Lithia Springs,POINT (-84.7239168 33.8009498)
8941,7261820025,1352 W STONEYBROOK DR,2/14/19,2019,2,2019-2,112000,1973,1700,65.88235294,13097080201,Lithia Springs,POINT (-84.6842152 33.7685892)
8953,6341820021,3395 HUNTINGTON CT,2/8/19,2019,2,2019-2,165000,1991,1282,128.7051482,13097080201,Lithia Springs,POINT (-84.6876053 33.7729997)
9000,4371820042,620 BOULDER PARK DR,1/28/19,2019,1,2019-1,152000,1975,1700,89.41176471,13097080201,Lithia Springs,POINT (-84.6778021 33.7887649)
9107,4621820012,3676 ROGERS DR,6/9/21,2021,6,2021-6,79000,1967,1250,63.2,13097080201,Lithia Springs,POINT (-84.6949975 33.7853706)
9147,6371820020,1179 JONQUIL WAY,6/10/21,2021,6,2021-6,262780,1995,1638,160.4273504,13097080201,Lithia Springs,POINT (-84.7010003 33.7732699)
9200,5391820028,3615 LONGFIELD DR,6/28/21,2021,6,2021-6,272500,2002,1801,151.3048306,13097080201,Lithia Springs,POINT (-84.6920571 33.7818939)
9218,7261820013,1370 E STONEYBROOK DR,6/24/21,2021,6,2021-6,211000,1972,1200,175.8333333,13097080201,Lithia Springs,POINT (-84.6826924 33.7679659)
9247,2191820003,4881 STOUT PKWY,6/20/21,2021,6,2021-6,239000,1954,2586,92.42072699,13097080201,Lithia Springs,POINT (-84.694099 33.8051278)
9255,4391820004,6784 WALLIS RD,6/18/21,2021,6,2021-6,95000,1966,1238,76.73667205,13097080201,Lithia Springs,POINT (-84.6858458 33.7901892)
9276,7261820007,1361 E STONEYBROOK DR,6/15/21,2021,6,2021-6,188000,1972,1125,167.1111111,13097080201,Lithia Springs,POINT (-84.6821116 33.7682159)
9290,6341820037,1035 IVY BROOKE DR,6/14/21,2021,6,2021-6,155000,2003,1356,114.3067847,13097080201,Lithia Springs,POINT (-84.6894024 33.7756879)
9317,4651820033,4442 DONEGAL CIR,6/9/21,2021,6,2021-6,200000,1968,1740,114.9425287,13097080201,Lithia Springs,POINT (-84.6841335 33.7852955)
9327,6371820038,3987 SPRING TER,6/7/21,2021,6,2021-6,264000,1994,2007,131.5396114,13097080201,Lithia Springs,POINT (-84.7025112 33.775641)
9363,3521820035,4447 LAMAR DR,6/1/21,2021,6,2021-6,260000,1989,1424,182.5842697,13097080201,Lithia Springs,POINT (-84.7193318 33.7931132)
9383,4581820038,726 W SPRING DR,6/27/22,2022,6,2022-6,167000,1969,1522,109.7240473,13097080201,Lithia Springs,POINT (-84.7124122 33.7862255)
9397,4461820005,570 N BURNT HICKORY RD,6/28/22,2022,6,2022-6,310000,1967,1762,175.9364359,13097080201,Lithia Springs,POINT (-84.7170866 33.7905807)
9405,7281820020,1430 OLD PINES WAY,6/30/22,2022,6,2022-6,267000,1979,1892,141.1205074,13097080201,Lithia Springs,POINT (-84.6929147 33.7666128)
9406,7291820017,1451 PINEVIEW CIR,6/30/22,2022,6,2022-6,300000,1972,2019,148.5884101,13097080201,Lithia Springs,POINT (-84.6974477 33.7659369)
9410,3521820010,4445 MITCHELL MILL RD,6/30/22,2022,6,2022-6,349000,1995,1464,238.3879781,13097080201,Lithia Springs,POINT (-84.7177723 33.7944769)
9414,5371820051,4400 PARKVIEW DR,6/30/22,2022,6,2022-6,250000,1988,1248,200.3205128,13097080201,Lithia Springs,POINT (-84.682949 33.7827644)
9415,7261820008,1371 E STONEYBROOK DR,6/30/22,2022,6,2022-6,192500,1973,1032,186.5310078,13097080201,Lithia Springs,POINT (-84.6821116 33.7679548)
9487,3331820057,400 N HICKORY LN,6/17/22,2022,6,2022-6,315000,1996,1368,230.2631579,13097080201,Lithia Springs,POINT (-84.7189236 33.7952712)
9491,5361820017,4287 PARKVIEW DR,6/16/22,2022,6,2022-6,338000,1969,1353,249.8152254,13097080201,Lithia Springs,POINT (-84.6792727 33.7833024)
9524,4631820020,3595 ROGERS DR,6/10/22,2022,6,2022-6,275000,1969,1546,177.8783959,13097080201,Lithia Springs,POINT (-84.6925063 33.784785)
9541,5371820030,4410 BLUEBIRD LN,6/9/22,2022,6,2022-6,355000,1977,1206,294.3615257,13097080201,Lithia Springs,POINT (-84.6828673 33.7808463)
9551,5401820017,3801 WEXFORD DR,6/8/22,2022,6,2022-6,341250,2001,2132,160.0609756,13097080201,Lithia Springs,POINT (-84.6965901 33.7825671)
9600,2131820011,4033 OLD DOUGLASVILLE RD,6/27/19,2019,6,2019-6,135000,1961,1455,92.78350515,13097080201,Lithia Springs,POINT (-84.6720624 33.8050279)
9603,5391820014,857 WOODSIDE DR,6/10/19,2019,6,2019-6,150000,2000,1760,85.22727273,13097080201,Lithia Springs,POINT (-84.6913219 33.7828632)
9620,6371820011,1134 WAGON TRCE,6/19/19,2019,6,2019-6,185000,1993,1552,119.2010309,13097080201,Lithia Springs,POINT (-84.7009187 33.7749636)
9666,2441820009,6441 UNION GROVE RD,6/28/19,2019,6,2019-6,200000,1986,1372,145.7725948,13097080201,Lithia Springs,POINT (-84.6793544 33.7986644)
9708,3231820014,4130 BEN HILL RD,6/25/19,2019,6,2019-6,85000,1946,1232,68.99350649,13097080201,Lithia Springs,POINT (-84.6746974 33.7944613)
9710,3561820001,4020 GREYSTONE DR,6/24/19,2019,6,2019-6,1150000,1990,7360,156.25,13097080201,Lithia Springs,POINT (-84.7031158 33.7948509)
9722,3521820007,496 N BURNT HICKORY RD,6/21/19,2019,6,2019-6,195000,1986,2048,95.21484375,13097080201,Lithia Springs,POINT (-84.7188623 33.7925058)
9740,6601820009,3354 MCKOWN RD,6/18/19,2019,6,2019-6,108500,1920,1213,89.44765045,13097080201,Lithia Springs,POINT (-84.6852364 33.7712877)
9755,3251820003,4361 BEN HILL RD,6/14/19,2019,6,2019-6,85000,1952,1673,50.80693365,13097080201,Lithia Springs,POINT (-84.6811313 33.7961088)
9773,5361820007,4312 PARKVIEW DR,6/12/19,2019,6,2019-6,160000,1968,1601,99.93753904,13097080201,Lithia Springs,POINT (-84.6800488 33.7827266)
9775,4641820005,4514 DONEGAL CIR,6/12/19,2019,6,2019-6,156500,1967,1540,101.6233766,13097080201,Lithia Springs,POINT (-84.6861349 33.7852945)
9866,7261820001,3381 MCKOWN RD,8/30/22,2022,8,2022-8,384000,2019,2240,171.4285714,13097080201,Lithia Springs,POINT (-84.685604 33.7680831)
9876,3591820021,11131 VETERANS MEMORIAL HWY,8/29/22,2022,8,2022-8,224000,1946,1076,208.1784387,13097080201,Lithia Springs,POINT (-84.6880137 33.7915473)
9898,4601820005,780 WALKINGSTICK DR,8/25/22,2022,8,2022-8,354000,2003,1577,224.4768548,13097080201,Lithia Springs,POINT (-84.7031645 33.7852422)
9911,3331820004,304 TIMBER LAKE CIR,8/24/22,2022,8,2022-8,215000,1971,1851,116.1534306,13097080201,Lithia Springs,POINT (-84.7177806 33.7963971)
9918,6571820035,1287 WINDSOR GLEN DR,8/23/22,2022,8,2022-8,385000,2001,2412,159.6185738,13097080201,Lithia Springs,POINT (-84.6988095 33.7710138)
9955,4661820008,4335 CLARE LN,8/13/22,2022,8,2022-8,269900,1966,1352,199.6301775,13097080201,Lithia Springs,POINT (-84.6809066 33.7868536)
9969,5391820001,3634 RILEY RD,8/11/22,2022,8,2022-8,292000,1985,1711,170.6604325,13097080201,Lithia Springs,POINT (-84.6935273 33.7814784)
10001,4371820019,593 BOULDER PARK DR,8/4/22,2022,8,2022-8,275000,1975,1640,167.6829268,13097080201,Lithia Springs,POINT (-84.6794157 33.7894218)
10024,2161820017,85 SHEPHERD DR,10/15/19,2019,10,2019-10,253000,2000,2281,110.9162648,13097080201,Lithia Springs,POINT (-84.6848075 33.8035757)
10035,5631820031,3427 RILEY RD,10/30/19,2019,10,2019-10,173000,2003,1416,122.1751412,13097080201,Lithia Springs,POINT (-84.6881363 33.7797674)
10064,5371820019,4402 CANARY CT,10/25/19,2019,10,2019-10,108000,1971,1413,76.43312102,13097080201,Lithia Springs,POINT (-84.6830715 33.7818994)
10127,5411820007,3940 WEXFORD DR,10/30/19,2019,10,2019-10,154000,1967,1858,82.88482239,13097080201,Lithia Springs,POINT (-84.7004695 33.7834297)
10142,5631820012,3490 SWAN DR,10/28/19,2019,10,2019-10,188500,2002,1617,116.5739023,13097080201,Lithia Springs,POINT (-84.6896883 33.7768316)
10147,6601820001,3309 MCKOWN RD,10/25/19,2019,10,2019-10,25500,1958,760,33.55263158,13097080201,Lithia Springs,POINT (-84.6838476 33.7721854)
10179,4601820026,4032 CANEBRAKE LN,10/21/19,2019,10,2019-10,200000,2003,1568,127.5510204,13097080201,Lithia Springs,POINT (-84.7054919 33.7858205)
10186,4381820008,6828 TRALEE DR,10/18/19,2019,10,2019-10,131000,1965,1404,93.3048433,13097080201,Lithia Springs,POINT (-84.6845828 33.7891873)
10268,6381820056,4030 SPIVEY DR,10/1/19,2019,10,2019-10,238000,1998,1858,128.0947255,13097080201,Lithia Springs,POINT (-84.703777 33.7753036)
10272,5361820016,4297 PARKVIEW DR,10/3/22,2022,10,2022-10,150000,1969,1480,101.3513514,13097080201,Lithia Springs,POINT (-84.6796403 33.7832747)
10274,2131820011,4033 OLD DOUGLASVILLE RD,10/3/22,2022,10,2022-10,185000,1961,1455,127.1477663,13097080201,Lithia Springs,POINT (-84.6720624 33.8050279)
10288,5391820042,829 LONGBRANCH LN,10/31/22,2022,10,2022-10,292000,2001,1515,192.7392739,13097080201,Lithia Springs,POINT (-84.6943032 33.7835133)
10296,3571820003,4792 BEN HILL RD,10/28/22,2022,10,2022-10,279900,1998,1336,209.505988,13097080201,Lithia Springs,POINT (-84.6984242 33.7911696)
10321,5391820014,857 WOODSIDE DR,10/25/22,2022,10,2022-10,300000,2000,1760,170.4545455,13097080201,Lithia Springs,POINT (-84.6913219 33.7828632)
10345,7271820021,3530 STONE RIDGE DR,10/20/22,2022,10,2022-10,300000,1977,1457,205.9025395,13097080201,Lithia Springs,POINT (-84.6902805 33.7682188)
10367,3331820008,264 TIMBER LAKE CIR,10/14/22,2022,10,2022-10,285000,1971,1665,171.1711712,13097080201,Lithia Springs,POINT (-84.7180255 33.7974952)
10371,3331820029,263 TIMBER LAKE CIR,10/14/22,2022,10,2022-10,229000,1971,1834,124.8636859,13097080201,Lithia Springs,POINT (-84.7173723 33.7975543)
10415,3291820009,392 GREYSTONE LN,10/6/22,2022,10,2022-10,310000,1996,2050,151.2195122,13097080201,Lithia Springs,POINT (-84.701327 33.7954753)
10419,3561820031,443 GREYSTONE LN,10/5/22,2022,10,2022-10,380500,1994,2065,184.2615012,13097080201,Lithia Springs,POINT (-84.7005716 33.7938983)
10434,6371820051,1140 MELROSE PL,12/18/20,2020,12,2020-12,250000,1999,1646,151.8833536,13097080201,Lithia Springs,POINT (-84.6997345 33.7746952)
10437,7271820003,3486 MCKOWN RD,12/23/20,2020,12,2020-12,325000,1988,3240,100.308642,13097080201,Lithia Springs,POINT (-84.689061 33.7661639)
10443,5421820003,4113 MARONEY MILL RD,12/3/20,2020,12,2020-12,130000,1950,1507,86.26410086,13097080201,Lithia Springs,POINT (-84.7064718 33.7836434)
10447,7261820006,1351 E STONEYBROOK DR,12/4/20,2020,12,2020-12,160000,1972,1125,142.2222222,13097080201,Lithia Springs,POINT (-84.6820504 33.7684961)
10472,2431820004,6380 COOK DR,12/29/20,2020,12,2020-12,300000,1999,1264,237.3417722,13097080201,Lithia Springs,POINT (-84.682275 33.7992034)
10643,5421820002,4107 MARONEY MILL RD,12/11/20,2020,12,2020-12,99000,1953,1784,55.49327354,13097080201,Lithia Springs,POINT (-84.705354 33.783195)
10657,5621820030,950 WALKER PLACE DR,12/10/20,2020,12,2020-12,180000,1987,1361,132.2556943,13097080201,Lithia Springs,POINT (-84.6937723 33.7798789)
10660,5361820006,4300 PARKVIEW DR,12/10/20,2020,12,2020-12,130000,1969,1425,91.22807018,13097080201,Lithia Springs,POINT (-84.6796812 33.7827543)
10697,4371820013,3211 GAIL CT,12/3/20,2020,12,2020-12,229900,1974,1588,144.7732997,13097080201,Lithia Springs,POINT (-84.680396 33.7883327)
10705,7291820006,1466 E HIGHPOINT DR,12/2/20,2020,12,2020-12,138000,1968,1075,128.372093,13097080201,Lithia Springs,POINT (-84.696237 33.765672)
10746,4651820038,4375 CLARE LN,3/12/21,2021,3,2021-3,144200,1966,1352,106.6568047,13097080201,Lithia Springs,POINT (-84.681887 33.7868958)
10809,3531820015,500 CODY LN,3/30/21,2021,3,2021-3,150000,1995,1412,106.2322946,13097080201,Lithia Springs,POINT (-84.7156782 33.7925437)
10846,3291820026,3933 BIRDIE DR,3/24/21,2021,3,2021-3,253000,1999,2001,126.4367816,13097080201,Lithia Springs,POINT (-84.6987749 33.7973019)
10881,4371820040,604 BOULDER PARK DR,3/19/21,2021,3,2021-3,253000,1979,1524,166.0104987,13097080201,Lithia Springs,POINT (-84.6782514 33.7892629)
10934,3561820027,420 GREYSTONE LN,3/12/21,2021,3,2021-3,284000,1996,2086,136.1457335,13097080201,Lithia Springs,POINT (-84.6999387 33.7946761)
11007,6351820004,3550 SPIVEY DR,9/30/22,2022,9,2022-9,370000,1985,2160,171.2962963,13097080201,Lithia Springs,POINT (-84.6914036 33.7740767)
11008,6571820004,1324 WINDSOR GLEN DR,9/30/22,2022,9,2022-9,416000,1999,2414,172.3280862,13097080201,Lithia Springs,POINT (-84.69773 33.7695234)
11035,3621820031,6753 OLD BEULAH RD,9/28/22,2022,9,2022-9,230000,1968,1352,170.1183432,13097080201,Lithia Springs,POINT (-84.673431 33.7909261)
11102,4451820011,4310 BOYD RD,9/15/22,2022,9,2022-9,622500,2007,2888,215.5470914,13097080201,Lithia Springs,POINT (-84.7128205 33.790159)
11113,6571820030,3890 GLENLAKE DR,9/14/22,2022,9,2022-9,400000,1998,3358,119.1185229,13097080201,Lithia Springs,POINT (-84.6986115 33.77258)
11141,6601820019,3261 BRANCH CT,9/8/22,2022,9,2022-9,175000,1970,1475,118.6440678,13097080201,Lithia Springs,POINT (-84.6823815 33.7712208)
11150,2411820007,6315 BROWNSVILLE RD,9/7/22,2022,9,2022-9,260000,1956,1020,254.9019608,13097080201,Lithia Springs,POINT (-84.6907093 33.8006319)
11164,5611820006,3891 RILEY RD,9/2/22,2022,9,2022-9,161400,1985,1056,152.8409091,13097080201,Lithia Springs,POINT (-84.6987135 33.7789362)
11234,2341820009,270 N BURNT HICKORY RD,2/28/22,2022,2,2022-2,605000,2002,3076,196.6840052,13097080201,Lithia Springs,POINT (-84.7220463 33.7989069)
11285,6371820006,4000 SPIVEY DR,2/21/22,2022,2,2022-2,149000,1994,2107,70.71665876,13097080201,Lithia Springs,POINT (-84.7027637 33.7751825)
11289,3591820017,6739 WALLIS RD,2/18/22,2022,2,2022-2,165000,1957,1300,126.9230769,13097080201,Lithia Springs,POINT (-84.6863369 33.7913099)
11322,3571820019,4752 BEN HILL RD,2/15/22,2022,2,2022-2,275600,1998,1184,232.7702703,13097080201,Lithia Springs,POINT (-84.696256 33.791891)
11339,3291820028,3917 BIRDIE DR,2/11/22,2022,2,2022-2,350000,1999,2654,131.876413,13097080201,Lithia Springs,POINT (-84.6989995 33.7980294)
11353,5371820046,4433 CANARY CT,2/10/22,2022,2,2022-2,280000,1969,1791,156.3372418,13097080201,Lithia Springs,POINT (-84.6840518 33.7823767)
11398,4651820005,4416 CLARE LN,2/2/22,2022,2,2022-2,150000,1966,1352,110.9467456,13097080201,Lithia Springs,POINT (-84.6830307 33.7865099)
11434,6601820020,3255 BRANCH CT,1/26/22,2022,1,2022-1,195100,1970,1075,181.4883721,13097080201,Lithia Springs,POINT (-84.6819278 33.7710149)
11443,4621820012,3676 ROGERS DR,1/25/22,2022,1,2022-1,245000,1967,1250,196.0,13097080201,Lithia Springs,POINT (-84.6949975 33.7853706)
11468,4371820017,3176 GAIL CT,1/20/22,2022,1,2022-1,334000,1977,1592,209.798995,13097080201,Lithia Springs,POINT (-84.6791093 33.7889953)
11523,2141820014,3050 OLD DOUGLASVILLE RD,1/12/22,2022,1,2022-1,320000,2005,1994,160.4814443,13097080201,Lithia Springs,POINT (-84.6749017 33.8048676)
11597,6331820032,1071 COUNTRY PARK DR,10/21/20,2020,10,2020-10,168000,1988,1182,142.1319797,13097080201,Lithia Springs,POINT (-84.6856856 33.7758763)
11610,5381820022,7133 CAROLYN CIR,10/7/20,2020,10,2020-10,120000,1969,1184,101.3513514,13097080201,Lithia Springs,POINT (-84.6875236 33.7816557)
11623,5381820042,7190 CAROLYN CIR,10/30/20,2020,10,2020-10,166000,1969,1400,118.5714286,13097080201,Lithia Springs,POINT (-84.6870701 33.7803251)
11624,6601820016,3293 STONEYBROOK DR,10/8/20,2020,10,2020-10,205000,1970,1575,130.1587302,13097080201,Lithia Springs,POINT (-84.6833575 33.7709894)
11654,3521820012,4453 MITCHELL MILL RD,10/30/20,2020,10,2020-10,188000,1993,1404,133.9031339,13097080201,Lithia Springs,POINT (-84.7183929 33.7943783)
11676,3591820022,11141 VETERANS MEMORIAL HWY,10/28/20,2020,10,2020-10,89900,1965,1092,82.32600733,13097080201,Lithia Springs,POINT (-84.688183 33.790944)
11711,2181820008,6218 BROWNSVILLE RD,10/22/20,2020,10,2020-10,270000,1990,1541,175.210902,13097080201,Lithia Springs,POINT (-84.691036 33.8043437)
11728,5631820016,3401 SWAN DR,10/19/20,2020,10,2020-10,195000,2003,1380,141.3043478,13097080201,Lithia Springs,POINT (-84.68638 33.7771246)
11729,6571820028,3874 GLENLAKE DR,10/19/20,2020,10,2020-10,284900,1998,2647,107.6312807,13097080201,Lithia Springs,POINT (-84.6974885 33.7725536)
11732,3331820018,4305 THOMAS DR,10/19/20,2020,10,2020-10,134900,1972,1504,89.69414894,13097080201,Lithia Springs,POINT (-84.7160252 33.7983669)
11791,6371820007,3990 SPIVEY DR,10/7/20,2020,10,2020-10,275000,1993,1999,137.5687844,13097080201,Lithia Springs,POINT (-84.7024295 33.7751153)
11840,6331820018,1102 BUCKBOARD CT,12/14/18,2018,12,2018-12,139000,1991,1272,109.2767296,13097080201,Lithia Springs,POINT (-84.6840723 33.7747408)
11884,6371820043,3972 SPRING TER,12/7/18,2018,12,2018-12,180000,1994,1511,119.1264064,13097080201,Lithia Springs,POINT (-84.7017966 33.776372)
11897,3571820025,4784 BEN HILL RD,12/31/18,2018,12,2018-12,148000,1998,1184,125.0,13097080201,Lithia Springs,POINT (-84.6983005 33.7919263)
11971,4381820020,6839 TRALEE DR,12/12/18,2018,12,2018-12,146000,1965,1352,107.9881657,13097080201,Lithia Springs,POINT (-84.6851138 33.788949)
12007,3581820018,4684 BEN HILL RD,11/26/18,2018,11,2018-11,160000,1950,1080,148.1481481,13097080201,Lithia Springs,POINT (-84.6934456 33.7923961)
12008,3581820018,4684 BEN HILL RD,11/13/18,2018,11,2018-11,100000,1950,1080,92.59259259,13097080201,Lithia Springs,POINT (-84.6934456 33.7923961)
12025,3611820016,526 BOULDER PARK DR,10/26/18,2018,10,2018-10,183500,1977,1520,120.7236842,13097080201,Lithia Springs,POINT (-84.6804164 33.7913575)
12078,3281820023,3780 BENNETT TRL,10/26/18,2018,10,2018-10,219888,2003,1600,137.43,13097080201,Lithia Springs,POINT (-84.6982644 33.795692)
12081,4361820018,6805 OLD BEULAH RD,11/21/18,2018,11,2018-11,140000,1955,1817,77.05008255,13097080201,Lithia Springs,POINT (-84.6762089 33.7898276)
12137,6371820037,3979 SPRING TER,11/29/18,2018,11,2018-11,189000,1994,1723,109.692397,13097080201,Lithia Springs,POINT (-84.7021437 33.7756688)
12149,6561820021,3934 HERSHEL DR,11/26/18,2018,11,2018-11,320000,2006,2965,107.925801,13097080201,Lithia Springs,POINT (-84.7016333 33.7723614)
12194,7291820018,1453 PINEVIEW CIR,11/9/18,2018,11,2018-11,135000,1972,1569,86.04206501,13097080201,Lithia Springs,POINT (-84.6977744 33.7657333)
12230,4371820005,6640 OLD BEULAH RD,11/1/18,2018,11,2018-11,145000,1983,1324,109.5166163,13097080201,Lithia Springs,POINT (-84.6783203 33.7881377)
12245,5621820021,1030 WALKER PLACE DR,10/30/18,2018,10,2018-10,110000,1987,1390,79.13669065,13097080201,Lithia Springs,POINT (-84.693466 33.7776683)
12294,4381820025,6785 TRALEE DR,9/30/19,2019,9,2019-9,122000,1965,1352,90.23668639,13097080201,Lithia Springs,POINT (-84.6851547 33.7902996)
12300,7291820007,1465 E HIGHPOINT DR,9/24/19,2019,9,2019-9,114000,1968,1075,106.0465116,13097080201,Lithia Springs,POINT (-84.6968298 33.7658973)
12335,3331820019,4295 THOMAS DR,9/27/19,2019,9,2019-9,148500,1972,1637,90.71472205,13097080201,Lithia Springs,POINT (-84.7155761 33.7983912)
12338,5401820057,3758 RILEY RD,9/5/19,2019,9,2019-9,152500,2004,1532,99.54308094,13097080201,Lithia Springs,POINT (-84.6973252 33.7808146)
12366,5361820018,4275 PARKVIEW DR,9/26/19,2019,9,2019-9,74384,1968,1958,37.9897855,13097080201,Lithia Springs,POINT (-84.6789459 33.7832883)
12379,5371820065,4380 BLUEBIRD LN,9/30/19,2019,9,2019-9,173000,2002,2036,84.97053045,13097080201,Lithia Springs,POINT (-84.6820912 33.7809)
12445,3281820013,3755 LAKE GREYSTONE RD,9/16/19,2019,9,2019-9,318000,1988,2971,107.0346685,13097080201,Lithia Springs,POINT (-84.697477 33.797068)
12448,3341820018,302 N BURNT HICKORY RD,9/16/19,2019,9,2019-9,250000,1984,1260,198.4126984,13097080201,Lithia Springs,POINT (-84.7218626 33.7976156)
12460,5411820016,870 BRIARWOOD TRL,9/13/19,2019,9,2019-9,164000,1968,1269,129.2356186,13097080201,Lithia Springs,POINT (-84.6993466 33.7818368)
